,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,target
6685,187.8,85.542239,90.452079,1005.48,0
9688,184.8,85.19999695,90.3000031,1031.323,0
6730,188.89999,86.59999847,91.3000031,979.3774,0
9474,184.0,85.19999695,90.3000031,1041.712,0
5879,201.89999,83.09999847,87.4000015,1121.323,1
130,185.10001,86.09999847,91.1999969,835.875,4
5938,184.7,62.19999695,92.1999969,982.8794,2
10796,185.3,86.5,91.0999985,1005.875,0
3180,187.3,83.30000305,68.1999969,1092.49,3
1830,183.7,59.69999695,89.5999985,1009.377,2
299,182.3,63.19999695,93.0999985,1010.545,2
5564,182.8,85.59999847,70.0999985,998.9883,3
1309,184.60001,84.30000305,89.0999985,1102.879,0
3419,186.7,60.19999695,89.9000015,1060.156,2
2551,185.8,84.80000305,89.3000031,1049.766,0
4861,199.60001,83.90000153,88.4000015,1037.043,1
2542,201.89999,84.69999695,89.8000031,1054.436,1
1751,183.2,84.40000153,89.9000015,988.5992,0
8597,182.0,83.40000153,87.8000031,1020.934,0
5845,202.3,83.80000305,88.5,1116.654,1
6427,186.0,82.19999695,86.9000015,1049.766,0
3659,188.2,83.80000305,88.5,1090.156,0
5002,197.5,84.40000153,88.8000031,1007.043,1
7862,185.0,84.5,89.6999969,1015.214,0
10292,188.60001,86.90000153,91.5,1075.097,0
3709,186.3,58.80000305,88.5,1078.599,2
1805,186.0,85.542239,70.452079,1005.48,3
1556,182.7,82.40000153,86.6999969,1022.101,0
10677,187.0,86.0,90.6999969,1055.486,0
8492,183.7,87.30000305,91.5999985,990.9338,0
339,182.5,86.09999847,91.0999985,847.432,4
1978,184.5,85.80000305,91.0999985,997.821,0
9130,187.0,85.69999695,90.3000031,1140.934,0
2923,198.60001,83.80000305,89.0,1008.21,1
2718,181.0,85.5,91.0999985,975.9922,0
2922,185.3,84.09999847,89.0999985,993.2685,0
5974,184.39999,60.90000153,90.9000015,995.6031,2
788,185.10001,82.80000305,87.5,1017.432,0
2066,186.89999,84.5,68.8000031,1131.712,3
4482,201.10001,82.09999847,86.9000015,1016.265,1
3894,186.5,86.40000153,91.8000031,972.4903,0
7483,186.60001,84.59999847,89.5,1072.879,0
9524,186.2,86.5,91.5999985,1010.545,0
5904,188.60001,84.5,88.5999985,1107.432,0
882,182.39999,85.09999847,90.0,984.0467,0
5961,185.39999,86.59999847,71.4000015,992.1011,3
3252,182.60001,82.30000305,87.1999969,1012.879,0
4273,187.10001,83.90000153,88.8000031,1117.821,0
1031,184.0,85.542239,90.452079,805.48,4
4751,181.89999,83.90000153,68.5999985,992.1011,3
8098,186.5,85.542239,90.452079,1005.48,0
279,183.0,87.80000305,92.9000015,1014.047,0
7628,186.3,83.90000153,88.5,1046.265,0
6547,182.7,85.19999695,90.0,980.5447,0
1872,199.39999,84.59999847,89.6999969,1003.658,1
5549,184.2,84.59999847,69.0,1001.323,3
4708,189.60001,84.09999847,69.3000031,1085.486,3
2181,184.10001,60.542239,90.452079,1005.48,2
1300,185.39999,83.59999847,88.5999985,1086.654,0
4259,185.60001,82.40000153,87.0,1112.101,0
6836,187.60001,87.80000305,92.5999985,989.7665,0
10181,185.60001,86.19999695,91.5,1002.49,0
465,184.8,60.30000305,90.6999969,1007.043,2
5046,182.39999,85.30000305,90.4000015,982.8794,0
2962,181.5,84.40000153,89.0999985,808.21,4
10397,186.10001,86.80000305,91.5,979.3774,0
2642,201.89999,84.09999847,89.1999969,1110.934,1
6928,188.60001,84.80000305,89.9000015,1005.48,0
2387,187.60001,86.40000153,91.4000015,907.432,4
2894,187.39999,83.40000153,68.4000015,1097.043,3
5735,185.7,83.90000153,88.8000031,1022.101,0
4154,185.7,59.19999695,89.1999969,1005.48,2
7685,188.0,84.5,88.8000031,1000.156,0
9650,186.0,87.09999847,91.8000031,1020.934,0
1905,181.60001,84.59999847,89.0999985,778.2101,4
10930,185.8,86.40000153,90.8000031,1016.265,0
202,182.0,85.40000153,90.3000031,1030.156,0
5553,182.89999,84.5,89.8000031,998.9883,0
815,186.3,84.69999695,89.1999969,1121.323,0
3042,185.5,84.90000153,89.5999985,1009.377,0
3890,184.8,86.30000305,71.8000031,951.712,3
1783,185.60001,83.40000153,88.4000015,1065.875,0
4774,185.10001,83.80000305,88.5,839.377,4
3482,185.5,83.30000305,88.0999985,811.712,4
126,185.5,85.90000153,91.1999969,1039.377,0
1369,201.89999,84.90000153,90.0999985,1106.265,1
10710,186.5,85.542239,90.452079,1005.48,0
81,186.10001,86.69999695,92.3000031,822.101,4
5420,186.7,82.5,67.1999969,1068.21,3
7205,183.8,87.40000153,92.1999969,938.9883,0
1911,184.10001,84.40000153,89.6999969,785.214,4
71,186.2,87.19999695,92.5,830.156,4
3287,198.10001,83.40000153,88.0,988.5992,1
3406,185.3,83.69999695,88.4000015,1095.875,0
8684,184.3,85.30000305,89.9000015,1007.043,0
4558,200.89999,84.5,89.9000015,970.1556,1
7207,184.60001,86.69999695,91.4000015,970.1556,0
4621,183.7,84.0,87.9000015,978.2101,0
5487,185.10001,83.69999695,88.3000031,1027.821,0
751,185.89999,83.5,88.3000031,1035.875,0
209,185.60001,86.09999847,91.1999969,992.1011,0
4498,185.8,82.90000153,88.0,1030.156,0
4875,184.0,84.19999695,88.8000031,1003.658,0
3922,199.7,85.5,90.5999985,978.2101,1
5273,182.60001,86.30000305,71.1999969,966.7704,3
3994,201.60001,84.19999695,89.0,1002.49,1
4353,184.89999,59.80000305,89.5999985,994.4358,2
8517,183.8,85.69999695,90.8000031,1002.49,0
6486,183.2,85.5,90.5999985,974.8249,0
10324,188.10001,86.80000305,91.5999985,1072.879,0
9197,183.7,88.40000153,93.5,981.712,0
11549,184.8,86.80000305,91.6999969,992.1011,0
4286,186.60001,85.19999695,90.3000031,1040.545,0
3485,185.5,58.30000305,88.3000031,1005.875,2
7388,185.3,85.40000153,90.5999985,978.2101,0
2396,186.8,85.59999847,91.0,1101.712,0
526,185.1265,85.542239,90.452079,1005.48,0
4797,184.3,83.80000305,88.8000031,1033.658,0
5247,185.3,60.90000153,90.8000031,955.214,2
3155,200.2,82.90000153,87.0999985,1122.49,1
917,184.0,60.59999847,90.8000031,982.8794,2
80,186.10001,86.59999847,92.0999985,828.988,4
6442,183.8,82.69999695,86.9000015,1042.879,0
3822,186.60001,85.542239,90.452079,1005.48,0
4457,186.8,85.59999847,90.5999985,980.5447,0
3341,185.7,84.40000153,89.1999969,985.214,0
2621,187.3,85.59999847,90.5999985,1105.097,0
2303,196.8,83.30000305,87.6999969,917.1595,1
7857,186.0,84.80000305,89.8000031,1020.934,0
9988,184.39999,85.19999695,90.0,1016.265,0
5439,186.0,85.542239,90.452079,805.48,4
3351,197.8,83.90000153,88.5,982.8794,1
919,184.60001,61.0,91.1999969,987.4319,2
9392,187.3,86.40000153,91.0999985,1099.377,0
4738,182.10001,83.90000153,89.0999985,793.2685,4
9540,185.89999,86.69999695,91.8000031,997.821,0
252,183.60001,85.80000305,70.1999969,986.3813,3
18,201.0,84.80000305,90.0999985,1103.93,1
4198,201.8,82.80000305,87.6999969,1120.156,1
6908,186.5,83.69999695,88.0999985,1018.599,0
5645,186.60001,83.5,67.8000031,1117.821,3
5859,185.8,83.0,87.5999985,1121.323,0
1687,184.3,84.19999695,89.4000015,792.1011,4
8407,182.8,84.19999695,88.5999985,1009.377,0
3258,183.0,83.09999847,87.9000015,1009.377,0
11057,185.8,87.5,92.4000015,994.4358,0
8971,184.0,84.90000153,90.0,975.9922,0
5387,187.10001,83.59999847,88.5999985,912.101,4
4451,189.0,83.5,88.4000015,893.541,4
3731,187.39999,84.59999847,90.0,1049.766,0
8940,183.39999,87.0,92.3000031,989.7665,0
5327,185.39999,84.5,89.4000015,838.21,4
5578,184.60001,84.90000153,90.1999969,844.047,4
11470,188.60001,85.542239,90.452079,1005.48,0
1716,184.5,59.5,89.6999969,980.5447,2
5316,199.8,84.19999695,89.5,1023.268,1
5205,185.8,86.40000153,72.0,951.712,3
4759,184.60001,84.40000153,88.8000031,792.1011,4
1788,183.39999,84.0,88.4000015,1042.879,0
2283,198.7,84.0,88.1999969,1000.156,1
9554,186.0,86.59999847,91.5999985,1014.047,0
2261,181.7,85.0,90.0,998.9883,0
747,185.7,83.90000153,68.6999969,1028.988,3
2424,186.39999,85.80000305,91.0999985,1100.545,0
6896,187.7,84.40000153,89.5999985,1007.043,0
4897,183.8,83.5,87.9000015,1003.658,0
3117,188.2,84.09999847,89.0999985,1080.934,0
4960,182.60001,61.19999695,90.8000031,966.7704,2
3024,183.7,61.19999695,91.0999985,1020.934,2
2456,182.3,86.90000153,91.9000015,820.934,4
5735,185.7,83.90000153,68.8000031,1022.101,3
4563,199.7,84.30000305,89.6999969,984.0467,1
5241,185.5,86.09999847,91.3000031,772.4903,4
11644,183.8,88.0,92.0999985,993.2685,0
4429,186.60001,85.40000153,90.0,1076.265,0
2595,187.5,85.09999847,90.1999969,1080.934,0
984,182.7,60.542239,90.452079,1005.48,2
5839,187.2,83.69999695,68.5999985,1099.377,3
2780,196.5,84.90000153,89.5,1023.268,1
2837,182.39999,58.30000305,88.0,1019.767,2
4940,200.3,85.542239,90.452079,1005.48,1
3686,185.3,84.19999695,68.9000015,1070.545,3
2832,183.2,83.80000305,88.1999969,1015.214,0
1924,181.2,84.5,89.0,982.8794,0
2546,187.2,84.90000153,69.8000031,1054.436,3
4054,186.3,88.0,90.452079,1005.48,0
3094,183.8,85.19999695,89.9000015,958.5992,0
4592,183.8,84.40000153,88.9000015,985.214,0
2277,181.5,83.19999695,87.4000015,804.825,4
8035,184.0,85.5,90.4000015,1023.268,0
724,185.3,61.80000305,92.1999969,998.9883,2
4575,185.60001,83.59999847,88.5,782.8794,4
10109,185.3,86.0,90.9000015,1010.545,0
8257,184.8,84.09999847,88.5999985,1024.436,0
1240,184.3,60.0,90.1999969,1024.436,2
6630,186.3,82.69999695,87.5,1098.21,0
8159,186.0,82.40000153,86.9000015,1016.265,0
2397,188.0,85.69999695,90.6999969,1105.097,0
4005,183.2,82.90000153,87.8000031,990.9338,0
1890,181.3,84.19999695,89.0,786.3813,4
4464,187.89999,83.69999695,88.4000015,1087.821,0
1875,183.7,84.59999847,89.5,802.49,4
334,181.8,59.30000305,89.3000031,1040.545,2
6035,185.2,86.69999695,92.0999985,965.6031,0
431,199.60001,85.59999847,90.6999969,1003.658,1
4931,185.39999,82.40000153,87.1999969,798.9883,4
4788,183.10001,82.90000153,87.8000031,1042.879,0
9767,187.2,87.80000305,92.6999969,1054.436,0
9995,185.10001,85.59999847,90.5999985,1016.265,0
1166,196.60001,85.40000153,90.0,981.712,1
2602,202.89999,84.69999695,89.3000031,1120.156,1
2758,182.0,86.09999847,90.9000015,982.8794,0
2932,184.60001,83.59999847,88.5,993.2685,0
2169,196.60001,87.30000305,92.8000031,1014.047,1
5420,201.7,82.5,87.1999969,1068.21,1
11171,187.10001,86.5,91.5,975.9922,0
2429,187.89999,85.59999847,70.6999969,1099.377,3
6462,183.60001,85.30000305,89.8000031,967.821,0
876,185.2,61.69999695,91.8000031,995.6031,2
8006,185.10001,86.69999695,91.9000015,1040.545,0
4490,185.89999,56.80000305,86.3000031,1024.436,2
5965,183.60001,86.80000305,92.0999985,985.214,0
9754,188.2,88.80000305,93.3000031,1030.156,0
3694,201.5,83.69999695,88.6999969,1064.708,1
5509,186.8,85.5,90.5,1010.545,0
4826,184.7,83.69999695,88.5,1033.658,0
3994,186.60001,84.19999695,89.0,802.49,4
11649,185.8,87.69999695,92.3000031,1009.377,0
4858,184.5,84.30000305,69.0999985,1028.988,3
2615,188.39999,84.90000153,69.6999969,1100.545,3
5883,202.2,83.09999847,87.5999985,1108.599,1
8570,183.39999,86.59999847,91.5999985,998.9883,0
3843,184.0,84.90000153,89.8000031,812.879,4
7499,186.39999,84.80000305,89.4000015,1076.265,0
1119,183.7,85.09999847,89.9000015,986.3813,0
969,183.89999,85.59999847,70.9000015,1000.156,3
5819,188.0,83.80000305,88.5,1112.101,0
7496,188.39999,85.40000153,90.0,1076.265,0
4348,184.10001,84.69999695,70.1999969,979.3774,3
10108,183.7,86.0,90.5999985,998.9883,0
930,200.39999,85.0,90.0999985,984.0467,1
4632,185.89999,84.40000153,69.5,1002.49,3
11677,184.89999,86.90000153,91.4000015,1016.265,0
4971,183.8,85.09999847,89.6999969,1000.156,0
8982,183.89999,84.5,89.6999969,978.2101,0
2893,201.0,83.30000305,88.0999985,1095.875,1
4706,188.3,84.09999847,89.0999985,875.097,4
7772,185.10001,84.90000153,89.4000015,1065.875,0
1076,187.39999,85.69999695,90.5,1094.708,0
4210,201.2,83.5,88.1999969,1127.043,1
4034,186.3,82.5,87.5,792.1011,4
9502,185.39999,86.30000305,91.4000015,1002.49,0
1778,184.2,83.59999847,68.5999985,1053.268,3
2058,186.0,87.40000153,72.3000031,1034.825,3
2902,181.89999,59.0,88.5,1024.436,2
5801,186.0,85.542239,90.452079,1005.48,0
827,189.7,85.69999695,90.3000031,914.319,4
1675,196.7,84.59999847,89.5,996.6537,1
11099,185.10001,87.69999695,92.3000031,998.9883,0
11700,184.3,87.5,91.6999969,1017.432,0
2381,187.60001,84.80000305,89.5999985,1114.319,0
3243,187.0,85.542239,90.452079,1005.48,0
7202,184.7,87.5,92.5999985,954.0467,0
9000,184.0,83.40000153,87.9000015,998.9883,0
5911,188.7,84.19999695,88.8000031,1112.101,0
802,188.0,59.09999847,88.5,1124.708,2
4342,184.7,84.5,89.3000031,788.5992,4
10943,185.89999,86.19999695,90.4000015,1026.654,0
7638,186.2,84.5,89.1999969,1053.268,0
5806,184.60001,83.69999695,88.1999969,837.043,4
5218,184.2,86.59999847,91.5999985,965.6031,0
1222,185.10001,86.19999695,91.5,1038.21,0
5695,187.5,82.90000153,86.0,1072.879,0
1108,181.8,85.0,69.4000015,981.712,3
3292,185.10001,84.30000305,89.1999969,987.4319,0
7748,185.89999,84.40000153,89.4000015,1060.156,0
5514,184.5,60.59999847,90.6999969,1007.043,2
818,186.60001,85.0,89.8000031,1114.319,0
5775,186.2,84.19999695,89.0,788.5992,4
11230,185.39999,87.30000305,92.1999969,986.3813,0
4907,186.3,83.80000305,68.4000015,1008.21,3
4332,185.89999,85.19999695,70.1999969,972.4903,3
1786,184.60001,83.80000305,69.0,1053.268,3
1367,184.39999,84.5,89.0999985,1093.541,0
6191,186.39999,85.542239,95.0,972.4903,0
3543,184.10001,85.542239,90.452079,1005.48,0
355,185.7,86.30000305,91.6999969,1048.599,0
8300,184.0,83.59999847,88.4000015,1056.654,0
11766,185.7,87.0,91.5,998.9883,0
1825,184.7,85.09999847,69.8000031,1018.599,3
63,186.60001,60.09999847,90.3000031,1030.156,2
5831,200.8,83.69999695,88.5,1105.097,1
2418,187.5,86.30000305,91.8000031,1093.541,0
1027,185.89999,83.40000153,68.0999985,1005.48,3
2739,184.10001,84.90000153,90.3000031,982.8794,0
5852,188.0,83.69999695,68.5,1112.101,3
5284,184.5,87.30000305,92.8000031,971.3229,0
11340,186.89999,86.59999847,91.3000031,1070.545,0
163,200.39999,85.0,90.3000031,1037.043,1
519,188.8,83.30000305,68.5,1091.323,3
10839,183.5,85.5,90.1999969,1005.875,0
1770,184.2,83.40000153,88.4000015,856.654,4
3880,186.8,85.542239,70.452079,1005.48,3
1369,186.89999,84.90000153,90.0999985,906.265,4
5698,185.1265,85.542239,90.452079,899.7665,0
2337,186.7,85.0,89.5999985,918.988,4
6523,182.2,85.0,89.8000031,967.821,0
10462,184.89999,87.0,92.0,1003.658,0
3187,188.10001,83.19999695,68.4000015,1103.93,3
5395,184.7,57.90000153,87.8000031,1102.879,2
5165,201.39999,83.90000153,88.4000015,1092.49,1
5290,200.60001,86.80000305,92.3000031,955.214,1
9975,183.8,87.30000305,91.8000031,925.214,0
4347,185.39999,84.69999695,89.8000031,990.9338,0
4856,184.60001,84.09999847,68.8000031,1031.323,3
4859,184.89999,84.09999847,88.5999985,1023.268,0
4539,185.89999,57.09999847,87.5999985,1027.821,2
2026,183.8,83.30000305,88.0999985,1063.658,0
4847,185.10001,84.0,88.6999969,1048.599,0
3738,202.39999,84.69999695,89.3000031,1046.265,1
6332,187.60001,82.69999695,88.0,1110.934,0
773,183.89999,83.0,87.6999969,1037.043,0
1504,181.5,83.40000153,88.3000031,1031.323,0
7652,185.7,85.40000153,89.5999985,1020.934,0
4844,185.10001,83.90000153,88.9000015,841.712,4
1288,185.39999,85.542239,70.452079,1005.48,3
8944,183.39999,86.90000153,92.0,978.2101,0
2719,181.2,86.09999847,90.6999969,785.214,4
1736,181.7,58.90000153,88.9000015,988.5992,2
5987,185.89999,60.69999695,90.6999969,980.5447,2
5161,186.89999,59.0,88.3000031,1097.043,2
5183,202.8,83.69999695,88.0999985,1007.043,1
1565,196.89999,82.19999695,86.1999969,1005.48,1
3412,186.2,83.80000305,88.4000015,1113.152,0
359,185.3,60.542239,90.452079,1005.48,2
1184,183.60001,84.80000305,90.0,795.6031,4
4371,183.60001,84.80000305,89.3000031,767.821,4
4409,202.2,85.542239,90.452079,1005.48,1
9827,188.8,88.0,93.3000031,988.5992,0
9696,183.60001,85.542239,90.452079,995.6031,0
4498,200.8,82.90000153,88.0,1030.156,1
4623,187.0,58.40000153,88.4000015,989.7665,2
5803,184.3,86.09999847,90.6999969,1042.879,0
8325,184.7,83.69999695,88.5999985,1042.879,0
1570,185.60001,85.542239,90.452079,805.48,4
8423,183.3,83.69999695,88.8000031,1010.545,0
1443,184.3,85.40000153,70.1999969,1032.49,3
10043,185.39999,85.5,90.0999985,1023.268,0
5307,185.10001,84.40000153,89.4000015,948.2101,0
1920,181.7,84.09999847,69.0999985,988.5992,3
4797,184.3,58.80000305,88.8000031,1033.658,2
2618,185.39999,84.5,89.4000015,1114.319,0
4760,183.0,83.80000305,69.0,1000.156,3
7,186.8,60.30000305,90.0,1078.599,2
2314,185.60001,84.59999847,69.1999969,1083.268,3
794,188.89999,85.542239,90.452079,1005.48,0
173,182.89999,59.90000153,89.3000031,1025.486,2
7560,183.7,81.59999847,86.0,964.4358,0
48,189.8,85.69999695,91.0,1118.988,0
1791,184.89999,58.80000305,88.6999969,1067.043,2
9856,190.0,88.5,94.0,998.9883,0
1507,183.5,83.80000305,88.9000015,826.654,4
8651,185.60001,86.59999847,91.9000015,1011.712,0
4442,186.60001,83.40000153,88.4000015,1106.265,0
8679,184.0,86.69999695,92.0,984.0467,0
6102,186.39999,83.0,87.8000031,1122.49,0
3870,185.2,56.80000305,85.6999969,1041.712,2
2270,182.3,83.90000153,88.8000031,992.1011,0
5864,203.3,83.30000305,88.1999969,1125.875,1
2034,198.7,83.5,88.1999969,1062.49,1
8432,183.0,82.80000305,87.6999969,984.0467,0
5367,186.3,84.09999847,88.8000031,913.152,4
4697,187.2,83.40000153,68.3000031,1080.934,3
2941,182.3,59.0,89.0999985,1005.875,2
570,185.39999,84.69999695,69.4000015,1122.49,3
717,182.2,85.542239,90.452079,1005.48,0
7681,185.89999,84.59999847,89.0999985,998.9883,0
1148,181.5,84.80000305,89.9000015,807.043,4
1378,185.2,84.69999695,89.0,1099.377,0
993,182.2,83.59999847,88.4000015,1050.934,0
10090,185.60001,85.90000153,90.9000015,1002.49,0
1562,184.7,58.59999847,88.5,997.821,2
5694,187.89999,59.19999695,88.6999969,1088.988,2
5820,185.5,83.90000153,88.8000031,1102.879,0
6747,188.3,87.40000153,92.4000015,994.4358,0
1399,199.0,85.09999847,90.5,998.9883,1
512,186.10001,83.5,88.3000031,1099.377,0
3449,184.8,83.59999847,88.9000015,810.545,4
5730,186.5,84.0,88.6999969,1022.101,0
5278,183.3,86.69999695,72.0,962.1011,3
6185,187.3,85.542239,90.452079,1005.48,0
6807,187.7,87.80000305,93.1999969,986.3813,0
3688,187.3,83.69999695,88.6999969,1065.875,0
3451,185.10001,83.69999695,88.5999985,1003.658,0
8621,184.10001,84.59999847,89.6999969,988.5992,0
5994,183.0,86.40000153,91.3000031,986.3813,0
4600,185.8,84.0,88.3000031,994.4358,0
115,184.7,85.542239,70.452079,1005.48,3
3237,185.60001,84.30000305,89.0999985,908.599,4
3946,183.5,84.5,89.3000031,985.214,0
5065,182.5,85.09999847,90.1999969,987.4319,0
11605,185.5,84.09999847,88.6999969,1001.323,0
3444,182.5,58.19999695,87.6999969,1015.214,2
8529,183.8,85.30000305,90.1999969,1000.156,0
4226,201.89999,83.80000305,88.5999985,1117.821,1
1759,181.3,59.30000305,89.4000015,981.712,2
4343,183.0,84.19999695,89.1999969,992.1011,0
1435,181.89999,85.542239,90.452079,805.48,4
9132,188.3,85.40000153,90.1999969,1133.93,0
5878,188.7,83.19999695,87.9000015,1124.708,0
2545,186.60001,85.19999695,89.4000015,1045.097,0
1481,183.8,83.90000153,88.9000015,1028.988,0
10628,186.89999,86.09999847,91.0,977.0428,0
8431,184.0,82.69999695,87.3000031,988.5992,0
1958,182.2,85.5,90.8000031,1002.49,0
2003,185.5,59.0,89.0,1060.156,2
4176,186.5,83.0,87.5,1115.486,0
2887,188.3,84.19999695,69.0,1100.545,3
5646,202.0,83.59999847,87.9000015,1108.599,1
4381,184.10001,84.0,68.8000031,990.9338,3
5884,185.60001,83.30000305,67.9000015,1105.097,3
5507,183.39999,85.09999847,69.8000031,996.6537,3
8719,186.10001,84.30000305,88.9000015,978.2101,0
9839,189.0,88.59999847,94.0999985,1001.323,0
7897,184.7,81.59999847,85.6999969,1035.875,0
5969,197.8,86.80000305,91.8000031,1005.875,1
1777,199.39999,83.5,88.5,1047.432,1
7419,187.10001,86.30000305,91.3000031,1030.156,0
4555,184.89999,84.09999847,89.5,764.4358,4
8374,184.0,84.0,88.9000015,1001.323,0
5198,183.0,86.0,70.8000031,970.1556,3
3422,185.39999,85.30000305,90.4000015,792.1011,4
5823,200.60001,83.59999847,88.3000031,1103.93,1
7439,187.39999,83.5,88.1999969,1078.599,0
4242,201.7,84.30000305,89.0,1113.152,1
5249,183.10001,61.19999695,91.4000015,965.6031,2
3995,186.3,59.0,89.0,1001.323,2
3774,185.60001,83.90000153,88.6999969,1012.879,0
6014,184.2,87.19999695,92.4000015,988.5992,0
8538,182.2,85.5,90.4000015,1009.377,0
7796,184.8,84.40000153,89.5999985,1069.377,0
2380,185.39999,84.69999695,89.3000031,1113.152,0
4901,183.2,83.30000305,87.8000031,1002.49,0
10615,186.60001,86.09999847,90.5,987.4319,0
1355,186.2,84.40000153,89.0999985,898.21,4
10560,183.7,85.19999695,90.0999985,1005.875,0
7957,185.89999,84.19999695,89.3000031,1075.097,0
1567,200.1265,85.542239,90.452079,1005.48,1
11559,185.7,87.69999695,92.0,978.2101,0
5165,186.39999,58.90000153,88.4000015,1092.49,2
8069,185.39999,85.59999847,90.8000031,992.1011,0
1281,184.10001,85.80000305,90.6999969,1030.156,0
123,185.7,86.69999695,91.9000015,1022.101,0
2237,196.8,84.09999847,89.0999985,1009.377,1
2144,184.89999,86.0,91.5999985,1005.875,0
4757,197.10001,84.0,89.0999985,1001.323,1
2371,185.5,84.69999695,89.1999969,920.156,4
4253,188.0,83.0,88.1999969,1112.101,0
3675,187.0,84.0,88.3000031,1092.49,0
10648,184.3,85.90000153,90.3000031,992.1011,0
1843,185.39999,84.69999695,89.5,1017.432,0
2303,181.8,83.30000305,87.6999969,717.1595,4
8390,182.10001,84.40000153,88.9000015,996.6537,0
4356,198.5,84.59999847,89.0,985.214,1
288,183.8,88.59999847,93.9000015,1017.432,0
5407,186.60001,82.80000305,87.3000031,1087.821,0
4287,199.8,84.40000153,89.5999985,1005.875,1
5268,184.5,85.90000153,91.3000031,972.4903,0
4931,185.39999,57.40000153,87.1999969,998.9883,2
5890,202.10001,83.80000305,88.6999969,1115.486,1
1672,183.7,84.90000153,89.6999969,789.7665,4
81,201.10001,86.69999695,92.3000031,1022.101,1
3305,185.39999,84.40000153,89.0999985,780.5447,4
94,184.10001,87.0,91.5999985,1039.377,0
3278,183.60001,82.69999695,87.0999985,1005.875,0
5860,188.2,58.5,88.8000031,1127.043,2
5936,198.39999,86.69999695,91.1999969,965.6031,1
346,185.7,86.40000153,71.8000031,1037.043,3
40,188.7,84.80000305,89.9000015,1112.101,0
