,TOP_HOT_AIR_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,CHAMBER_EXT_TEMP
7024,188.2,89.0999985,1056.654,84.5
2891,186.7,88.5,1099.377,83.69999695
1086,201.39999,69.8000031,901.712,60.30000305
178,182.3,89.5999985,1022.101,85.0
5530,198.7,69.3000031,787.4319,60.09999847
5756,185.10001,90.3000031,992.1011,85.09999847
10073,184.0,90.0,1011.712,85.90000153
3997,183.3,88.3000031,993.2685,83.80000305
3465,197.89999,68.5,800.156,58.90000153
158,182.3,89.6999969,1026.654,84.30000305
5132,201.5,69.0999985,907.432,59.5
10693,185.3,89.0,1069.377,85.0
2358,186.0,89.0,1122.49,84.40000153
5551,200.2,69.5,794.4358,60.09999847
4119,185.3,87.0,1022.101,82.59999847
4587,200.89999,66.8000031,774.8249,57.19999695
743,198.8,68.9000015,837.043,59.19999695
3583,197.2,68.0999985,844.047,58.69999695
6597,184.0,88.3000031,1012.879,83.19999695
8244,185.8,89.1999969,1022.101,84.69999695
4636,201.2,68.5999985,782.8794,58.90000153
2098,199.10001,69.1999969,910.934,59.5
965,197.0,70.1999969,775.9922,60.30000305
7995,185.0,89.6999969,1072.879,85.19999695
1976,197.5,70.9000015,796.6537,60.90000153
9518,186.89999,92.4000015,1008.21,87.5
1607,200.39999,69.4000015,903.93,60.0
2834,184.5,88.3000031,1025.486,83.5
356,185.7,91.3000031,1048.599,86.09999847
11268,186.60001,93.6999969,975.9922,88.90000153
9569,186.89999,92.6999969,1025.486,87.59999847
4009,198.7,67.6999969,797.821,57.90000153
9229,182.8,88.5,1003.658,83.80000305
10408,187.0,91.8000031,979.3774,87.09999847
5600,188.0,88.3000031,1118.988,83.5
6261,184.10001,85.3000031,1094.708,80.69999695
7838,186.8,90.6999969,1002.49,85.30000305
764,183.39999,86.8000031,1042.879,82.30000305
8179,185.89999,91.0,966.7704,87.09999847
3216,187.8,89.0,1101.712,83.69999695
4097,182.60001,87.4000015,1030.156,82.69999695
8187,185.0,88.3000031,987.4319,83.69999695
4146,182.8,86.6999969,1012.879,82.59999847
2279,199.10001,68.5,795.6031,58.30000305
4349,183.10001,89.5999985,986.3813,84.90000153
9790,187.89999,89.5999985,1098.21,84.40000153
10024,184.0,90.0999985,1020.934,85.5
5109,203.10001,68.5,902.879,58.90000153
10330,189.89999,91.5999985,1071.712,86.90000153
4022,184.5,88.1999969,993.2685,83.30000305
4370,183.39999,89.8000031,968.9883,85.30000305
6551,183.7,90.6999969,1017.432,85.80000305
1874,196.5,69.0999985,812.879,59.80000305
6754,186.89999,92.3000031,987.4319,87.40000153
4500,184.3,88.5999985,1023.268,83.69999695
6711,188.10001,92.1999969,992.1011,87.40000153
4632,185.89999,89.5,1002.49,84.40000153
1433,199.5,70.9000015,796.6537,60.80000305
5713,201.0,68.6999969,820.934,59.30000305
2855,186.89999,87.8000031,1072.879,83.19999695
8545,183.7,91.4000015,997.821,86.5
3579,181.89999,87.8000031,1041.712,83.40000153
4996,199.10001,68.9000015,795.6031,59.30000305
4821,198.39999,68.0999985,856.654,58.0
11594,184.2,91.0,970.1556,86.59999847
652,199.5,71.8000031,771.3229,61.59999847
5748,200.7,69.0,826.654,59.19999695
407,200.39999,70.5999985,816.265,60.59999847
11463,182.0,87.1999969,978.2101,83.59999847
1030,201.39999,70.452079,805.48,60.542239
4684,188.7,89.0999985,1065.875,84.09999847
8269,186.39999,87.8000031,1031.323,82.69999695
5449,199.89999,70.6999969,817.432,61.0
4262,203.60001,67.6999969,909.766,57.59999847
42,203.7,69.8000031,903.93,60.19999695
5375,203.2,69.0999985,900.545,59.5
5055,199.2,69.8000031,794.4358,59.80000305
11367,185.0,91.0999985,1047.432,85.69999695
5356,199.5,68.3000031,929.377,58.19999695
7439,187.39999,88.1999969,1078.599,83.5
6325,185.7,87.3000031,1115.486,82.5
10668,185.7,91.5999985,1053.268,86.80000305
7614,185.5,89.0999985,1052.101,84.40000153
6818,187.89999,92.1999969,992.1011,87.40000153
4530,201.3,67.4000015,822.101,57.40000153
4884,184.2,89.0,1015.214,84.0
4255,201.8,67.9000015,914.319,58.0
4314,185.89999,87.6999969,1024.436,83.0
1715,196.8,69.5,800.156,59.40000153
1562,199.7,68.5,797.821,58.59999847
4883,185.8,88.9000015,1001.323,84.19999695
5803,184.3,90.6999969,1042.879,86.09999847
6638,185.0,87.0999985,1076.265,82.69999695
989,196.89999,70.1999969,828.988,61.30000305
4646,200.5,66.9000015,816.265,57.59999847
9211,184.5,90.4000015,1010.545,85.59999847
2916,184.39999,90.1999969,1015.214,85.19999695
7001,188.2,89.8000031,1046.265,84.80000305
8438,181.7,87.5,1040.545,82.5
1259,200.0,69.9000015,826.654,60.09999847
1846,185.60001,89.5999985,1004.825,84.69999695
5154,189.10001,88.5999985,1102.879,83.59999847
5602,186.2,88.3000031,1120.156,83.59999847
1329,202.39999,69.1999969,894.708,59.59999847
10286,188.5,91.5999985,1078.599,86.80000305
933,184.60001,90.0999985,967.821,85.0
4887,201.0,69.0,790.9338,58.80000305
3059,185.60001,88.6999969,1015.214,84.19999695
5513,186.5,90.3000031,1010.545,85.0
5253,182.60001,91.5999985,971.3229,86.5
2732,197.8,70.5999985,787.4319,60.40000153
5821,201.39999,68.5999985,907.432,58.90000153
3081,183.2,90.0,957.4319,85.19999695
8653,183.60001,91.5,1009.377,86.69999695
703,198.5,72.4000015,780.5447,61.90000153
3158,199.60001,68.4000015,905.097,58.59999847
644,182.10001,92.1999969,990.9338,87.30000305
9168,187.5,91.9000015,1082.101,86.69999695
3681,186.2,88.5999985,1102.879,83.69999695
11243,186.8,91.9000015,1011.712,87.59999847
5333,199.7,69.5,882.101,59.5
3252,197.60001,67.1999969,812.879,57.30000305
1663,196.60001,70.1999969,788.5992,60.30000305
1548,183.3,86.5,1024.436,82.5
2656,197.3,70.4000015,808.21,60.59999847
1539,196.8,67.0,823.268,57.90000153
1273,184.39999,89.8000031,1026.654,85.40000153
5967,186.10001,92.1999969,1004.825,87.19999695
3147,186.89999,87.9000015,1120.156,83.69999695
2018,199.5,67.5,840.545,57.5
4381,199.10001,68.8000031,790.9338,59.0
1966,182.2,90.6999969,1014.047,85.30000305
10726,186.0,91.3000031,977.0428,86.80000305
728,183.39999,90.6999969,1026.654,85.5
7880,184.7,87.8000031,1011.712,83.0
4116,200.5,67.9000015,811.712,58.19999695
5680,203.39999,68.5,893.541,59.19999695
10949,185.10001,90.0999985,1027.821,85.40000153
2371,185.5,89.1999969,1120.156,84.69999695
10389,186.7,92.6999969,994.4358,87.59999847
6590,183.0,89.5999985,998.9883,84.80000305
9024,184.0,87.5,995.6031,82.69999695
4064,199.2,67.0,842.879,57.19999695
2939,185.5,88.9000015,990.9338,83.90000153
4455,203.3,68.0999985,810.545,58.09999847
3219,202.60001,69.1999969,907.432,59.09999847
4596,200.3,69.3000031,781.712,59.40000153
10895,183.60001,89.3000031,1000.156,84.80000305
10771,185.8,90.1999969,1002.49,85.80000305
6487,182.8,90.1999969,955.214,86.0
2563,185.7,89.5999985,1014.047,85.0
3978,183.8,89.6999969,985.214,84.19999695
6993,188.10001,92.9000015,1057.821,87.59999847
4116,185.5,87.9000015,1011.712,83.19999695
4371,183.60001,89.3000031,967.821,84.80000305
1168,184.0,90.0999985,982.8794,85.09999847
974,182.3,89.9000015,972.4903,85.30000305
9874,189.7,92.0,1058.988,86.59999847
3375,203.5,70.452079,805.48,60.542239
8125,184.39999,88.5,1014.047,84.09999847
6693,186.7,91.0,971.3229,86.5
3561,196.89999,68.0,834.825,58.40000153
4384,185.89999,88.8000031,989.7665,84.09999847
5205,200.8,72.0,751.712,61.40000153
2343,187.39999,89.3000031,1116.654,84.69999695
2438,184.7,91.1999969,1105.097,86.0
5245,200.7,71.4000015,772.4903,60.90000153
11501,187.2,91.9000015,1075.097,86.69999695
935,185.0,90.1999969,987.4319,84.90000153
9175,188.2,93.5999985,1019.767,88.09999847
4569,200.7,68.9000015,778.2101,58.59999847
7390,183.3,89.5,987.4319,85.09999847
4928,200.10001,67.4000015,797.821,57.80000305
5099,186.39999,87.9000015,1103.93,83.5
10265,187.8,89.6999969,1086.654,84.69999695
1189,196.10001,69.5999985,789.7665,59.59999847
4270,188.3,88.8000031,1110.934,84.0
10005,185.1265,90.452079,1005.48,85.542239
9522,186.7,92.1999969,1004.825,87.09999847
1629,200.39999,69.5,902.879,59.40000153
417,182.39999,89.4000015,1011.712,84.59999847
4545,200.10001,67.5,802.49,57.30000305
180,185.3,89.8000031,1033.658,84.59999847
11701,185.60001,91.8000031,1012.879,87.19999695
10218,184.39999,90.4000015,971.3229,85.69999695
3945,200.60001,69.5,792.1011,59.40000153
7261,184.8,89.4000015,988.5992,84.5
4490,200.89999,66.3000031,824.436,56.80000305
3132,201.7,67.9000015,906.265,58.19999695
6544,182.39999,89.0,986.3813,84.5
5627,189.0,88.5,1113.152,83.80000305
10929,184.8,91.0,1014.047,86.40000153
829,188.39999,90.6999969,1114.319,85.80000305
3768,200.2,67.5999985,853.268,57.80000305
6617,183.2,87.4000015,1003.658,82.80000305
4461,187.0,88.6999969,1085.486,84.09999847
8772,183.89999,91.8000031,937.821,87.19999695
7140,185.2,88.9000015,1022.101,84.5
170,182.0,89.4000015,1037.043,84.69999695
2097,201.3,69.4000015,905.097,59.40000153
5898,202.2,68.8000031,922.49,59.09999847
9512,185.60001,91.5,997.821,86.69999695
1699,199.39999,70.0999985,798.9883,59.59999847
5569,184.60001,90.5,994.4358,85.40000153
2526,201.3,68.9000015,847.432,59.09999847
6989,187.5,89.5,1086.654,84.80000305
5924,184.8,90.452079,1005.48,85.542239
5853,185.89999,88.4000015,1106.265,83.80000305
4855,198.7,68.9000015,834.825,59.19999695
4259,200.60001,67.0,912.101,57.40000153
10307,188.10001,91.3000031,1076.265,86.59999847
9368,188.3,91.8000031,1103.93,87.09999847
7777,184.89999,89.5,1056.654,84.59999847
1165,196.2,70.3000031,788.5992,60.40000153
7706,185.7,90.452079,1005.48,89.30000305
6813,186.3,92.4000015,985.214,87.90000153
1770,184.2,88.4000015,1056.654,83.40000153
8771,184.89999,92.6999969,949.3774,87.40000153
3196,200.60001,68.3000031,902.879,58.59999847
1838,197.89999,69.8000031,797.821,60.09999847
1989,198.7,68.4000015,855.486,58.69999695
5374,201.3,69.0,909.766,59.59999847
2648,185.3,90.0,1107.432,85.09999847
6481,184.5,90.1999969,974.8249,85.40000153
6811,187.60001,93.6999969,990.9338,88.30000305
951,182.8,90.0999985,994.4358,85.40000153
7336,183.39999,88.8000031,1018.599,84.19999695
2318,203.3,69.5,916.654,59.69999695
4675,201.2,68.1999969,860.156,58.40000153
11702,186.3,92.5,1020.934,87.69999695
1850,198.60001,69.5,817.432,59.59999847
2314,200.60001,69.1999969,883.268,59.59999847
5421,187.7,86.8000031,1071.712,82.5
7376,183.2,90.4000015,985.214,85.40000153
5900,204.3,68.6999969,906.265,59.5
6425,184.0,85.9000015,1049.766,81.69999695
3657,201.8,68.3000031,875.097,58.80000305
626,185.39999,90.4000015,1005.875,85.40000153
3864,183.8,86.8000031,1055.486,82.69999695
5918,203.0,69.1999969,914.319,59.30000305
5508,185.89999,90.4000015,1010.545,85.09999847
3970,184.8,91.0999985,992.1011,85.80000305
4906,200.60001,68.3000031,801.323,58.59999847
3605,182.5,89.4000015,1010.545,84.90000153
2583,202.8,70.452079,805.48,60.542239
1428,183.10001,91.5999985,994.4358,86.80000305
2329,201.2,69.8000031,905.097,60.09999847
4799,200.10001,69.4000015,833.658,59.0
3967,200.10001,70.5,787.4319,60.30000305
9445,185.0,94.9000015,973.6576,89.80000305
3241,200.7,67.8000031,899.377,58.30000305
5226,201.2,69.5999985,771.3229,60.0
849,185.60001,91.4000015,995.6031,86.40000153
9912,184.89999,91.0999985,975.9922,86.19999695
4202,185.8,87.6999969,1118.988,83.09999847
1662,183.10001,91.6999969,985.214,86.69999695
7870,185.2,89.9000015,1019.767,85.19999695
986,200.39999,70.452079,805.48,60.542239
5045,184.10001,90.5999985,996.6537,85.09999847
8605,183.5,92.9000015,1005.48,88.0
5331,187.0,88.5999985,1084.319,83.59999847
1087,201.60001,70.0,878.599,60.09999847
1865,185.3,90.6999969,1007.043,85.5
5255,199.8,72.4000015,775.9922,61.90000153
1232,185.2,89.1999969,1025.486,84.19999695
5452,183.8,89.5999985,1008.21,85.09999847
1993,198.8,68.8000031,855.486,59.0
8625,183.0,91.3000031,990.9338,86.0
659,199.5,70.9000015,778.2101,61.09999847
1400,184.2,90.1999969,1007.043,85.30000305
5464,182.8,88.6999969,1020.934,84.5
2022,200.60001,67.9000015,858.988,58.30000305
8081,185.5,89.9000015,978.2101,85.09999847
6792,188.0,92.5,994.4358,87.40000153
5220,199.60001,71.5,762.1011,61.40000153
173,197.89999,69.3000031,825.486,59.90000153
4027,201.3,67.0,793.2685,57.0
10734,186.0,91.9000015,990.9338,87.30000305
4716,186.2,88.5,1084.319,83.59999847
477,182.2,89.5999985,996.6537,84.90000153
3619,200.89999,70.452079,805.48,60.542239
4636,186.2,88.5999985,982.8794,83.90000153
2962,196.5,69.0999985,808.21,59.40000153
1081,186.39999,89.9000015,1090.156,85.40000153
8367,183.8,89.0,1009.377,84.0
623,201.3,71.3000031,826.654,61.19999695
4141,185.0,86.8000031,1018.599,82.69999695
6311,185.3,89.0,1095.875,84.69999695
5566,186.2,90.5,1001.323,85.69999695
5423,185.60001,87.1999969,1075.097,82.69999695
3689,202.5,69.0999985,879.766,58.59999847
4913,185.5,88.1999969,993.2685,83.5
2846,199.7,68.1999969,756.3813,58.30000305
308,197.10001,72.1999969,804.825,62.5
859,200.7,71.6999969,800.156,61.69999695
5936,198.39999,71.1999969,765.6031,61.69999695
4861,199.60001,68.4000015,837.043,58.90000153
1997,184.3,89.1999969,1060.156,84.40000153
1600,187.89999,90.8000031,1100.545,85.5
5238,183.5,90.9000015,974.8249,85.80000305
467,197.60001,70.9000015,807.043,60.5
9977,185.8,90.1999969,986.3813,85.0
2375,187.10001,89.3000031,1103.93,84.40000153
2898,199.2,68.0,833.658,58.80000305
5220,184.60001,91.5,962.1011,86.40000153
4157,188.39999,90.452079,1005.48,85.542239
3694,201.5,68.6999969,864.708,58.69999695
210,184.8,91.0,997.821,85.90000153
2159,199.89999,71.5,808.21,61.09999847
8958,183.7,90.5,982.8794,85.40000153
8028,184.89999,90.3000031,1016.265,85.5
3650,202.8,69.0999985,884.319,59.19999695
4014,199.0,67.6999969,792.1011,58.5
4663,204.8,70.452079,805.48,60.542239
7790,186.7,89.0999985,1061.323,84.19999695
1035,198.89999,70.452079,805.48,60.542239
10504,182.89999,90.0999985,1017.432,85.0
8484,184.0,90.5999985,1011.712,86.0
11470,188.60001,90.452079,1005.48,85.542239
7584,182.8,87.3000031,1048.599,82.59999847
4825,185.89999,88.4000015,1056.654,83.5
5409,187.0,87.4000015,1100.545,82.59999847
7517,186.2,89.6999969,1077.432,84.80000305
5724,184.39999,88.1999969,1025.486,83.5
4651,185.7,87.3000031,1033.658,82.90000153
5371,186.5,89.3000031,1101.712,84.69999695
3106,201.39999,70.452079,805.48,60.542239
7143,186.0,89.5,1024.436,84.59999847
5893,185.89999,88.3000031,1110.934,83.69999695
8038,185.60001,91.8000031,989.7665,86.30000305
1589,187.0,90.6999969,1067.043,86.0
8338,185.2,91.3000031,997.821,86.19999695
2829,183.0,88.3000031,1017.432,83.69999695
5660,188.8,87.6999969,1091.323,83.40000153
11774,185.89999,90.9000015,1025.486,86.69999695
3083,185.10001,90.0999985,965.6031,85.40000153
3125,202.5,68.3000031,907.432,58.59999847
4767,181.2,89.0,1002.49,84.40000153
5568,199.2,70.1999969,793.2685,60.69999695
11675,186.39999,91.3000031,1010.545,86.59999847
3309,185.60001,89.1999969,992.1011,84.69999695
4859,184.89999,88.5999985,1023.268,84.09999847
4137,185.7,87.4000015,1017.432,82.80000305
11084,185.60001,92.3000031,1002.49,87.59999847
9936,184.10001,91.3000031,996.6537,86.30000305
32,187.10001,89.5999985,1117.821,84.90000153
1168,199.0,70.0999985,782.8794,60.09999847
2969,199.60001,70.0999985,808.21,60.09999847
6438,184.89999,87.1999969,1018.599,82.5
6565,184.0,91.5,984.0467,86.19999695
1955,198.60001,71.1999969,824.436,61.19999695
1476,183.89999,89.8000031,1018.599,84.5
7758,186.60001,90.1999969,1072.879,85.0
477,197.2,69.5999985,796.6537,59.90000153
2979,200.2,70.5,809.377,60.40000153
895,198.10001,69.8000031,782.8794,60.09999847
4631,186.7,89.4000015,994.4358,84.30000305
5817,201.2,68.0999985,910.934,58.69999695
999,184.2,87.5999985,1050.934,82.69999695
628,199.39999,70.4000015,797.821,60.69999695
3042,200.5,69.5999985,809.377,59.90000153
10428,182.8,91.4000015,973.6576,86.69999695
1164,197.60001,70.5999985,804.825,60.30000305
3944,200.60001,69.1999969,792.1011,59.30000305
5606,203.2,68.8000031,908.599,58.90000153
3428,182.5,88.3000031,1025.486,83.69999695
3586,183.89999,88.3000031,1040.545,83.69999695
11304,187.60001,91.6999969,1085.486,87.30000305
526,185.1265,90.452079,1005.48,85.542239
4888,185.0,88.4000015,1003.658,84.0
425,185.3,91.0,1004.825,85.69999695
4436,200.39999,67.0999985,901.712,57.90000153
5545,200.7,69.6999969,804.825,59.69999695
11164,186.8,91.3000031,986.3813,86.69999695
4979,185.10001,90.3000031,996.6537,85.0
11090,186.89999,92.4000015,1001.323,87.40000153
6921,187.8,88.6999969,997.821,84.09999847
1255,184.3,89.3000031,1025.486,84.5
1857,197.60001,69.8000031,819.767,59.80000305
1733,198.10001,69.6999969,801.323,59.80000305
3973,186.2,90.8000031,982.8794,85.40000153
3699,185.39999,88.6999969,1080.934,84.30000305
7671,185.60001,89.9000015,968.9883,85.59999847
2732,182.8,90.5999985,987.4319,85.40000153
11299,186.89999,91.5999985,1087.821,87.19999695
1051,187.3,90.0,1083.268,85.59999847
3576,182.7,87.5,1027.821,83.19999695
3644,188.2,89.0999985,1080.934,84.09999847
626,200.39999,70.4000015,805.875,60.40000153
3327,200.7,68.9000015,789.7665,59.19999695
9688,184.8,90.3000031,1031.323,85.19999695
10943,185.89999,90.4000015,1026.654,86.19999695
5836,202.0,68.5,902.879,58.59999847
11398,185.60001,90.1999969,1052.101,86.09999847
75,185.5,92.3000031,1027.821,87.09999847
9379,186.7,91.3000031,1101.712,86.90000153
5194,183.8,90.0999985,997.821,85.59999847
11558,185.89999,92.4000015,979.3774,87.69999695
1285,200.1265,70.452079,805.48,60.542239
4199,187.2,87.5,1115.486,82.90000153
5454,198.8,69.8000031,798.9883,59.80000305
5550,185.3,89.3000031,1004.825,84.59999847
9974,185.7,90.452079,1005.48,85.542239
570,185.39999,89.4000015,1122.49,84.69999695
5277,198.5,71.6999969,766.7704,61.5
8873,185.39999,92.8000031,979.3774,87.30000305
11557,186.39999,92.4000015,982.8794,87.40000153
360,185.39999,90.452079,1005.48,85.542239
1925,199.10001,69.1999969,784.0467,59.19999695
7136,186.3,91.1999969,1008.21,86.40000153
5867,201.89999,68.0999985,923.541,58.90000153
693,185.7,91.5,971.3229,86.40000153
10197,184.3,90.9000015,996.6537,86.30000305
4198,201.8,67.6999969,920.156,57.80000305
5512,184.60001,90.0999985,1008.21,85.40000153
8453,185.60001,88.5999985,970.1556,83.19999695
1852,185.39999,89.4000015,1002.49,84.5
1793,185.2,89.9000015,1000.156,85.0
5473,200.10001,68.0,817.432,58.40000153
2361,184.89999,89.6999969,1105.097,85.09999847
3925,184.2,90.4000015,979.3774,85.69999695
3994,186.60001,89.0,1002.49,84.19999695
875,199.89999,72.0,788.5992,61.69999695
8982,183.89999,89.6999969,978.2101,84.5
3270,198.0,67.8000031,817.432,58.09999847
2160,184.2,91.5999985,1008.21,86.19999695
6172,189.10001,86.5999985,1101.712,82.0
6866,186.2,91.8000031,978.2101,86.90000153
11156,185.89999,91.0,979.3774,86.30000305
1286,201.60001,70.452079,805.48,60.542239
2781,197.39999,69.0999985,827.821,59.69999695
1527,197.0,67.3000031,826.654,57.90000153
5643,187.5,87.0,1110.934,83.09999847
9669,187.10001,93.5999985,993.2685,88.40000153
8007,185.89999,92.3000031,1038.21,86.80000305
642,183.0,91.0999985,1031.323,86.09999847
6806,186.10001,92.9000015,974.8249,87.80000305
5514,184.5,90.6999969,1007.043,85.59999847
11613,184.7,88.3000031,1005.875,83.69999695
3689,187.5,89.0999985,1079.766,83.59999847
11679,185.10001,91.4000015,1008.21,87.19999695
8133,185.0,88.3000031,1007.043,84.30000305
5520,185.60001,89.4000015,1005.875,84.69999695
558,187.2,89.5,1091.323,84.80000305
10737,185.3,92.0,977.0428,87.5
2527,185.5,89.3000031,1053.268,84.40000153
7997,186.3,90.1999969,1071.712,85.19999695
2250,183.89999,88.8000031,1000.156,83.69999695
3028,185.60001,91.3000031,1011.712,86.09999847
6656,187.7,88.5,1082.101,83.59999847
10564,182.7,89.0,992.1011,84.40000153
1348,200.89999,68.8000031,898.21,59.5
9351,188.3,91.3000031,1092.49,86.80000305
1889,183.60001,89.1999969,986.3813,84.80000305
3715,186.7,88.9000015,1050.934,83.69999695
8797,183.8,92.0,998.9883,87.40000153
3450,197.89999,68.3000031,804.825,58.5
2987,198.5,69.5,817.432,59.59999847
4671,202.10001,69.9000015,827.821,60.59999847
531,202.89999,70.452079,745.9922,60.542239
3956,184.39999,88.5999985,980.5447,84.09999847
3541,182.39999,88.1999969,1015.214,83.5
1598,185.10001,90.0,1099.377,85.30000305
9411,185.10001,91.6999969,1008.21,87.0
11487,187.0,93.1999969,1042.879,88.09999847
9394,187.39999,90.6999969,1091.323,86.40000153
1596,202.3,69.8000031,912.101,60.5
5439,201.0,70.452079,805.48,60.542239
1272,200.7,70.0,822.101,60.30000305
8878,185.8,93.0,980.5447,87.80000305
4775,198.3,68.3000031,831.323,58.40000153
2696,184.39999,91.3000031,987.4319,86.09999847
3982,184.89999,89.3000031,986.3813,84.59999847
4173,185.89999,87.8000031,1114.319,83.19999695
5835,187.60001,88.3000031,1100.545,83.5
3741,202.8,69.0,852.101,58.69999695
3142,185.7,87.8000031,1129.377,83.19999695
3379,202.2,69.0,899.377,60.09999847
4883,200.8,68.9000015,801.323,59.19999695
6526,182.0,89.3000031,974.8249,84.5
9578,187.7,89.4000015,996.6537,84.0
